pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z
0.002554,0.001191,0.003759,0.003021,0.001002,0.00322,0.005717,-0.000888,0.000837,0.006142,-0.001387,0.000571
0.00254,0.001198,0.003769,0.003006,0.00101,0.003236,0.0057,-0.000871,0.000854,0.006122,-0.001381,0.000584
0.002524,0.00121,0.003778,0.002995,0.001013,0.003247,0.005684,-0.000857,0.000861,0.006108,-0.001368,0.000595
0.002512,0.001212,0.003788,0.002982,0.001022,0.003261,0.005664,-0.000847,0.000867,0.006094,-0.001352,0.000603
0.002501,0.001217,0.003806,0.002981,0.001029,0.003271,0.00565,-0.000838,0.000877,0.00608,-0.001332,0.000617
0.002501,0.001218,0.003819,0.002978,0.001036,0.003283,0.005641,-0.000833,0.000887,0.006068,-0.001311,0.000625
0.0025,0.001219,0.003833,0.002976,0.001042,0.003291,0.005633,-0.000827,0.000894,0.006048,-0.00129,0.000639
0.002499,0.001223,0.003837,0.002975,0.001045,0.003295,0.005623,-0.000809,0.000905,0.00603,-0.001286,0.000648
0.002496,0.00124,0.003841,0.002974,0.001047,0.003299,0.005609,-0.000792,0.000916,0.006018,-0.001283,0.000655
0.002496,0.001237,0.003847,0.002972,0.001055,0.003308,0.005592,-0.000772,0.000925,0.006013,-0.001274,0.000665
0.002488,0.00124,0.003856,0.002971,0.001061,0.003316,0.005575,-0.000759,0.000937,0.006002,-0.001264,0.000673
0.002483,0.001249,0.003868,0.00296,0.001066,0.003329,0.005559,-0.000744,0.000948,0.005989,-0.001251,0.000686
0.002474,0.001258,0.003883,0.002951,0.00107,0.003344,0.005543,-0.00074,0.000961,0.005974,-0.001238,0.000699
0.002463,0.001261,0.003889,0.00294,0.001076,0.003363,0.005527,-0.000728,0.000969,0.005962,-0.001222,0.000709
0.002453,0.001266,0.0039,0.002928,0.001084,0.003375,0.005514,-0.000717,0.000976,0.005947,-0.001213,0.000721
0.002452,0.001262,0.003906,0.002923,0.001085,0.003382,0.005507,-0.000712,0.000982,0.005943,-0.001203,0.00073
0.002449,0.001266,0.003917,0.00292,0.001088,0.003386,0.005499,-0.000699,0.000992,0.005935,-0.001192,0.000737
0.002448,0.001279,0.003928,0.002922,0.001094,0.003393,0.005488,-0.000684,0.001005,0.00592,-0.001184,0.000749
0.00244,0.001284,0.003941,0.00292,0.001099,0.003404,0.005471,-0.000665,0.00102,0.005903,-0.001177,0.000759
0.002426,0.001273,0.003949,0.002917,0.001115,0.003408,0.005453,-0.00065,0.001032,0.005886,-0.001169,0.000772
0.00241,0.001276,0.003957,0.002912,0.001117,0.003417,0.005434,-0.000634,0.001042,0.005874,-0.001152,0.000777
